# ###########
# [default parameters]
#   dict([('NL', '20'), ('NR', '25'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '3.'), ('lambdaL', '0.05'), ('lambdaR', '0.05'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '5.'), ('TelR', '5.'), ('muL', '-1e3'), ('muR', '-1e3'), ('ham', 'chargevib')])
# [assignments]
#   dict([('eLu', 'x'), ('eLd', 'x'), ('eRu', 'x'), ('eRd', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'nOscL', 'nOscR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta_L', 'eta_R', 'eta_NL', 'commL', 'commR']
# ###########
# 
7.087480e-01 2.980275e-05 2.980275e-05 4.461743e-01 1.441117e+00 -3.395696e-05 2.022667e-05 6.857324e-06 6.872963e-06 -2.278780e-01 2.262282e-01 -0.81813357 1.000000e+00 9.999920e-01
7.087600e-01 2.976471e-05 2.976471e-05 4.479004e-01 1.437506e+00 -3.352542e-05 1.990174e-05 6.804093e-06 6.819593e-06 -2.252696e-01 2.228784e-01 -0.80774253 1.000000e+00 9.999920e-01
7.087720e-01 2.972764e-05 2.972764e-05 4.487212e-01 1.436379e+00 -3.332022e-05 1.980028e-05 6.752259e-06 6.767685e-06 -2.241700e-01 2.220187e-01 -0.80410779 1.000000e+00 9.999920e-01
7.087840e-01 2.970109e-05 2.970109e-05 4.503549e-01 1.432665e+00 -3.291176e-05 1.946601e-05 6.715253e-06 6.730505e-06 -2.216199e-01 2.184657e-01 -0.79357356 1.000000e+00 9.999921e-01
7.087960e-01 2.967281e-05 2.967281e-05 4.508658e-01 1.432123e+00 -3.278404e-05 1.941718e-05 6.675849e-06 6.691013e-06 -2.209702e-01 2.181253e-01 -0.79165224 1.000000e+00 9.999921e-01
7.088080e-01 2.964850e-05 2.964850e-05 4.512476e-01 1.431814e+00 -3.268858e-05 1.938941e-05 6.642048e-06 6.657122e-06 -2.205075e-01 2.179921e-01 -0.79043112 1.000000e+00 9.999920e-01
7.088200e-01 2.962907e-05 2.962907e-05 4.519195e-01 1.430548e+00 -3.252060e-05 1.927542e-05 6.615118e-06 6.630062e-06 -2.195182e-01 2.168526e-01 -0.78666714 1.000000e+00 9.999920e-01
7.088320e-01 2.960768e-05 2.960768e-05 4.517461e-01 1.431689e+00 -3.256396e-05 1.937816e-05 6.585455e-06 6.600343e-06 -2.199697e-01 2.181659e-01 -0.78945579 1.000000e+00 9.999919e-01
7.088440e-01 2.959156e-05 2.959156e-05 4.522915e-01 1.430670e+00 -3.242760e-05 1.928640e-05 6.563217e-06 6.577975e-06 -2.191679e-01 2.172512e-01 -0.78641676 1.000000e+00 9.999919e-01
7.088560e-01 2.957254e-05 2.957254e-05 4.524177e-01 1.430905e+00 -3.239605e-05 1.930759e-05 6.536890e-06 6.551568e-06 -2.190955e-01 2.176297e-01 -0.78676479 1.000000e+00 9.999918e-01
7.088680e-01 2.955673e-05 2.955673e-05 4.533471e-01 1.428810e+00 -3.216368e-05 1.911901e-05 6.515075e-06 6.529599e-06 -2.176403e-01 2.156193e-01 -0.78077673 1.000000e+00 9.999919e-01
7.088800e-01 2.956856e-05 2.956856e-05 4.626932e-01 1.402485e+00 -2.982717e-05 1.674954e-05 6.531995e-06 6.545628e-06 -2.017492e-01 1.888215e-01 -0.70884468 1.000000e+00 9.999925e-01
7.088920e-01 2.953235e-05 2.953235e-05 4.603076e-01 1.410231e+00 -3.042354e-05 1.744674e-05 6.481485e-06 6.495316e-06 -2.060354e-01 1.969224e-01 -0.7294248 1.000000e+00 9.999924e-01
7.089040e-01 2.948720e-05 2.948720e-05 4.558716e-01 1.423949e+00 -3.153253e-05 1.868144e-05 6.418439e-06 6.432650e-06 -2.138726e-01 2.111813e-01 -0.76630824 1.000000e+00 9.999919e-01
7.089160e-01 2.946451e-05 2.946451e-05 4.580963e-01 1.418474e+00 -3.097636e-05 1.818861e-05 6.386872e-06 6.400875e-06 -2.102621e-01 2.057686e-01 -0.75087738 1.000000e+00 9.999920e-01
7.089280e-01 2.941658e-05 2.941658e-05 4.574130e-01 1.421860e+00 -3.114716e-05 1.849347e-05 6.319778e-06 6.333917e-06 -2.117660e-01 2.095583e-01 -0.75937725 1.000000e+00 9.999919e-01
7.089400e-01 2.938087e-05 2.938087e-05 4.595920e-01 1.416919e+00 -3.060240e-05 1.804871e-05 6.269839e-06 6.283844e-06 -2.083151e-01 2.047672e-01 -0.74514465 1.000000e+00 9.999920e-01
7.089520e-01 2.933573e-05 2.933573e-05 4.609555e-01 1.414537e+00 -3.026153e-05 1.783431e-05 6.206618e-06 6.220597e-06 -2.063118e-01 2.026461e-01 -0.73777374 1.000000e+00 9.999919e-01
7.089640e-01 2.929772e-05 2.929772e-05 4.655749e-01 1.402892e+00 -2.910665e-05 1.678623e-05 6.153368e-06 6.167053e-06 -1.986957e-01 1.909845e-01 -0.70489422 1.000000e+00 9.999923e-01
7.089760e-01 2.923061e-05 2.923061e-05 4.648739e-01 1.406928e+00 -2.928189e-05 1.714951e-05 6.059225e-06 6.073148e-06 -2.003508e-01 1.955657e-01 -0.71480304 1.000000e+00 9.999922e-01
7.089880e-01 2.918075e-05 2.918075e-05 4.667421e-01 1.403292e+00 -2.881482e-05 1.682226e-05 5.989333e-06 6.003222e-06 -1.974919e-01 1.921616e-01 -0.70377507 1.000000e+00 9.999923e-01
7.090000e-01 2.911821e-05 2.911821e-05 4.675436e-01 1.403013e+00 -2.861443e-05 1.679725e-05 5.901594e-06 5.915594e-06 -1.965398e-01 1.922880e-01 -0.70180326 1.000000e+00 9.999920e-01
7.090120e-01 2.905702e-05 2.905702e-05 4.684688e-01 1.402349e+00 -2.838309e-05 1.673750e-05 5.815749e-06 5.829843e-06 -1.953613e-01 1.920075e-01 -0.69877314 1.000000e+00 9.999920e-01
7.090240e-01 2.899843e-05 2.899843e-05 4.701248e-01 1.399575e+00 -2.796907e-05 1.648784e-05 5.733555e-06 5.747681e-06 -1.929006e-01 1.895256e-01 -0.689886 1.000000e+00 9.999920e-01
7.090360e-01 2.894343e-05 2.894343e-05 4.791547e-01 1.376217e+00 -2.571158e-05 1.438556e-05 5.656213e-06 5.669809e-06 -1.776678e-01 1.656745e-01 -0.62341317 1.000000e+00 9.999924e-01
7.090480e-01 2.888077e-05 2.888077e-05 4.723724e-01 1.396996e+00 -2.740714e-05 1.625579e-05 5.568534e-06 5.582807e-06 -1.897951e-01 1.876196e-01 -0.6803253 1.000000e+00 9.999919e-01
7.090600e-01 2.882319e-05 2.882319e-05 4.734082e-01 1.395912e+00 -2.714818e-05 1.615823e-05 5.487800e-06 5.502153e-06 -1.883773e-01 1.868660e-01 -0.67611816 1.000000e+00 9.999918e-01
7.090720e-01 2.878352e-05 2.878352e-05 4.795256e-01 1.380160e+00 -2.561880e-05 1.474049e-05 5.432170e-06 5.446139e-06 -1.780102e-01 1.707052e-01 -0.63097497 1.000000e+00 9.999923e-01
7.090840e-01 2.872200e-05 2.872200e-05 4.767251e-01 1.389849e+00 -2.631891e-05 1.561257e-05 5.345993e-06 5.360347e-06 -1.832666e-01 1.811918e-01 -0.65695869 1.000000e+00 9.999919e-01
7.090960e-01 2.868295e-05 2.868295e-05 4.863745e-01 1.364272e+00 -2.390655e-05 1.331056e-05 5.291143e-06 5.304844e-06 -1.666952e-01 1.546861e-01 -0.5838903 1.000000e+00 9.999924e-01
7.091080e-01 2.863763e-05 2.863763e-05 4.823754e-01 1.376781e+00 -2.490630e-05 1.443649e-05 5.227855e-06 5.241955e-06 -1.739411e-01 1.680364e-01 -0.61821657 1.000000e+00 9.999921e-01
7.091200e-01 2.859020e-05 2.859020e-05 4.858524e-01 1.368602e+00 -2.403702e-05 1.370033e-05 5.161364e-06 5.175325e-06 -1.681487e-01 1.597323e-01 -0.59397318 1.000000e+00 9.999924e-01
7.091320e-01 2.855349e-05 2.855349e-05 4.843443e-01 1.373927e+00 -2.441406e-05 1.417960e-05 5.110164e-06 5.124296e-06 -1.710057e-01 1.655325e-01 -0.60823188 1.000000e+00 9.999921e-01
7.091440e-01 2.852195e-05 2.852195e-05 4.855231e-01 1.371630e+00 -2.411933e-05 1.397292e-05 5.066167e-06 5.080243e-06 -1.691282e-01 1.633002e-01 -0.60099363 1.000000e+00 9.999921e-01
7.091560e-01 2.848098e-05 2.848098e-05 4.855152e-01 1.372924e+00 -2.412131e-05 1.408933e-05 5.008903e-06 5.023069e-06 -1.693854e-01 1.648976e-01 -0.60372882 1.000000e+00 9.999920e-01
7.091680e-01 2.844579e-05 2.844579e-05 4.862312e-01 1.372026e+00 -2.394229e-05 1.400856e-05 4.959778e-06 4.973949e-06 -1.683362e-01 1.641550e-01 -0.60036579 1.000000e+00 9.999920e-01
7.091800e-01 2.840833e-05 2.840833e-05 4.860561e-01 1.373673e+00 -2.398605e-05 1.415685e-05 4.907475e-06 4.921732e-06 -1.688664e-01 1.661115e-01 -0.60419979 1.000000e+00 9.999919e-01
7.091920e-01 2.838128e-05 2.838128e-05 4.880379e-01 1.369007e+00 -2.349058e-05 1.373685e-05 4.869799e-06 4.883930e-06 -1.655357e-01 1.613370e-01 -0.59026032 1.000000e+00 9.999920e-01
7.092040e-01 2.834399e-05 2.834399e-05 4.873947e-01 1.371948e+00 -2.365137e-05 1.400161e-05 4.817749e-06 4.832007e-06 -1.668881e-01 1.646629e-01 -0.59779314 1.000000e+00 9.999918e-01
7.092160e-01 2.831684e-05 2.831684e-05 4.904342e-01 1.364349e+00 -2.289148e-05 1.331761e-05 4.779902e-06 4.793965e-06 -1.616810e-01 1.567690e-01 -0.57542049 1.000000e+00 9.999921e-01
7.092280e-01 2.828056e-05 2.828056e-05 5.004999e-01 1.337529e+00 -2.037504e-05 1.090372e-05 4.728968e-06 4.742356e-06 -1.440922e-01 1.285184e-01 -0.4977072 1.000000e+00 9.999925e-01
7.092400e-01 2.824065e-05 2.824065e-05 5.028524e-01 1.332236e+00 -1.978690e-05 1.042731e-05 4.673143e-06 4.686449e-06 -1.401306e-01 1.230768e-01 -0.48144762 1.000000e+00 9.999925e-01
7.092520e-01 2.821329e-05 2.821329e-05 4.904167e-01 1.367603e+00 -2.289583e-05 1.361061e-05 4.635466e-06 4.649749e-06 -1.623053e-01 1.608062e-01 -0.58227516 1.000000e+00 9.999918e-01
7.092640e-01 2.818071e-05 2.818071e-05 4.936200e-01 1.359719e+00 -2.209498e-05 1.290097e-05 4.589949e-06 4.604066e-06 -1.568093e-01 1.525981e-01 -0.55882818 1.000000e+00 9.999922e-01
7.092760e-01 2.814350e-05 2.814350e-05 4.926468e-01 1.363573e+00 -2.233827e-05 1.324791e-05 4.538039e-06 4.552326e-06 -1.587455e-01 1.569090e-01 -0.56900457 1.000000e+00 9.999918e-01
7.092880e-01 2.810183e-05 2.810183e-05 5.002567e-01 1.343740e+00 -2.043577e-05 1.146279e-05 4.479568e-06 4.493410e-06 -1.454408e-01 1.359673e-01 -0.51079779 1.000000e+00 9.999923e-01
7.093000e-01 2.806403e-05 2.806403e-05 5.046184e-01 1.332802e+00 -1.934533e-05 1.047836e-05 4.426673e-06 4.440293e-06 -1.378656e-01 1.244578e-01 -0.47821563 1.000000e+00 9.999924e-01
7.093120e-01 2.803108e-05 2.803108e-05 4.968960e-01 1.355260e+00 -2.127594e-05 1.249972e-05 4.380961e-06 4.395253e-06 -1.518025e-01 1.486413e-01 -0.54222138 1.000000e+00 9.999919e-01
7.093240e-01 2.798967e-05 2.798967e-05 4.978869e-01 1.353793e+00 -2.102819e-05 1.236770e-05 4.323070e-06 4.337422e-06 -1.502568e-01 1.472888e-01 -0.53691768 1.000000e+00 9.999920e-01
7.093360e-01 2.794802e-05 2.794802e-05 4.999432e-01 1.349376e+00 -2.051411e-05 1.197017e-05 4.264804e-06 4.279143e-06 -1.468019e-01 1.427670e-01 -0.52303986 1.000000e+00 9.999920e-01
7.093480e-01 2.790869e-05 2.790869e-05 5.016791e-01 1.345775e+00 -2.008012e-05 1.164611e-05 4.209837e-06 4.224172e-06 -1.438987e-01 1.390978e-01 -0.51155397 1.000000e+00 9.999921e-01
7.093600e-01 2.786030e-05 2.786030e-05 5.007374e-01 1.349891e+00 -2.031552e-05 1.201662e-05 4.142154e-06 4.156743e-06 -1.458385e-01 1.437723e-01 -0.52222923 1.000000e+00 9.999919e-01
7.093720e-01 2.781542e-05 2.781542e-05 5.089158e-01 1.328579e+00 -1.827091e-05 1.009844e-05 4.079163e-06 4.093304e-06 -1.313725e-01 1.210173e-01 -0.45896139 1.000000e+00 9.999924e-01
7.093840e-01 2.777364e-05 2.777364e-05 5.085431e-01 1.330909e+00 -1.836405e-05 1.030814e-05 4.020794e-06 4.035113e-06 -1.322408e-01 1.237161e-01 -0.46455867 1.000000e+00 9.999924e-01
7.093960e-01 2.773499e-05 2.773499e-05 5.043227e-01 1.343822e+00 -1.941916e-05 1.147048e-05 3.966960e-06 3.981725e-06 -1.400337e-01 1.378581e-01 -0.50118408 1.000000e+00 9.999919e-01
7.094080e-01 2.769828e-05 2.769828e-05 5.067996e-01 1.338083e+00 -1.879992e-05 1.095390e-05 3.915661e-06 3.930363e-06 -1.357479e-01 1.318241e-01 -0.48339531 1.000000e+00 9.999920e-01
7.094200e-01 2.765676e-05 2.765676e-05 5.074010e-01 1.337700e+00 -1.864955e-05 1.091948e-05 3.857631e-06 3.872442e-06 -1.348643e-01 1.316071e-01 -0.48111444 1.000000e+00 9.999920e-01
7.094320e-01 2.761505e-05 2.761505e-05 5.154786e-01 1.316568e+00 -1.663013e-05 9.017527e-06 3.799120e-06 3.813478e-06 -1.204425e-01 1.088480e-01 -0.41794029 1.000000e+00 9.999924e-01
7.094440e-01 2.757377e-05 2.757377e-05 5.162359e-01 1.315745e+00 -1.644078e-05 8.943470e-06 3.741429e-06 3.755885e-06 -1.192494e-01 1.081157e-01 -0.41426739 1.000000e+00 9.999924e-01
7.094560e-01 2.754081e-05 2.754081e-05 5.117649e-01 1.329176e+00 -1.755854e-05 1.015235e-05 3.695639e-06 3.710542e-06 -1.275092e-01 1.228765e-01 -0.45277893 1.000000e+00 9.999921e-01
7.094680e-01 2.750956e-05 2.750956e-05 5.106679e-01 1.333187e+00 -1.783278e-05 1.051341e-05 3.652144e-06 3.667225e-06 -1.296479e-01 1.273910e-01 -0.46368549 1.000000e+00 9.999919e-01
7.094800e-01 2.747741e-05 2.747741e-05 5.119225e-01 1.330697e+00 -1.751910e-05 1.028934e-05 3.607331e-06 3.622423e-06 -1.275163e-01 1.248218e-01 -0.45542115 1.000000e+00 9.999919e-01
7.094920e-01 2.744305e-05 2.744305e-05 5.119664e-01 1.331638e+00 -1.750811e-05 1.037404e-05 3.559429e-06 3.574637e-06 -1.275959e-01 1.260069e-01 -0.45720018 1.000000e+00 9.999918e-01
7.095040e-01 2.741192e-05 2.741192e-05 5.132383e-01 1.329069e+00 -1.719013e-05 1.014284e-05 3.516035e-06 3.531252e-06 -1.254209e-01 1.233386e-01 -0.44870409 1.000000e+00 9.999919e-01
7.095160e-01 2.738248e-05 2.738248e-05 5.141512e-01 1.327444e+00 -1.696189e-05 9.996557e-06 3.475046e-06 3.490290e-06 -1.238887e-01 1.216904e-01 -0.44303166 1.000000e+00 9.999919e-01
7.095280e-01 2.735381e-05 2.735381e-05 5.160855e-01 1.322959e+00 -1.647831e-05 9.592891e-06 3.435115e-06 3.450307e-06 -1.204828e-01 1.168989e-01 -0.42889977 1.000000e+00 9.999921e-01
7.095400e-01 2.732358e-05 2.732358e-05 5.171132e-01 1.321039e+00 -1.622137e-05 9.420119e-06 3.393017e-06 3.408233e-06 -1.187353e-01 1.149205e-01 -0.4222971 1.000000e+00 9.999921e-01
7.095520e-01 2.729562e-05 2.729562e-05 5.195205e-01 1.315218e+00 -1.561953e-05 8.896254e-06 3.354073e-06 3.369201e-06 -1.144471e-01 1.086408e-01 -0.40417119 1.000000e+00 9.999921e-01
7.095640e-01 2.726602e-05 2.726602e-05 5.218386e-01 1.309696e+00 -1.504000e-05 8.399284e-06 3.312828e-06 3.327885e-06 -1.103204e-01 1.026832e-01 -0.38684322 1.000000e+00 9.999921e-01
7.095760e-01 2.724219e-05 2.724219e-05 5.191922e-01 1.317777e+00 -1.570159e-05 9.126556e-06 3.279854e-06 3.295180e-06 -1.152741e-01 1.116718e-01 -0.4101237 1.000000e+00 9.999920e-01
7.095880e-01 2.721278e-05 2.721278e-05 5.184363e-01 1.320782e+00 -1.589056e-05 9.397135e-06 3.238967e-06 3.254455e-06 -1.167875e-01 1.151069e-01 -0.4181661 1.000000e+00 9.999919e-01
7.096000e-01 2.718816e-05 2.718816e-05 5.204041e-01 1.316078e+00 -1.539858e-05 8.973668e-06 3.204748e-06 3.220168e-06 -1.132742e-01 1.100193e-01 -0.40339305 1.000000e+00 9.999920e-01
7.096120e-01 2.715825e-05 2.715825e-05 5.207702e-01 1.315984e+00 -1.530704e-05 8.965285e-06 3.163126e-06 3.178633e-06 -1.127248e-01 1.100376e-01 -0.40218165 1.000000e+00 9.999920e-01
7.096240e-01 2.713058e-05 2.713058e-05 5.235959e-01 1.308993e+00 -1.460062e-05 8.336032e-06 3.124591e-06 3.139992e-06 -1.076322e-01 1.024186e-01 -0.38043747 1.000000e+00 9.999921e-01
7.096360e-01 2.710115e-05 2.710115e-05 5.226906e-01 1.312414e+00 -1.482693e-05 8.643987e-06 3.083680e-06 3.099264e-06 -1.094192e-01 1.063176e-01 -0.38972196 1.000000e+00 9.999920e-01
7.096480e-01 2.706737e-05 2.706737e-05 5.285689e-01 1.297139e+00 -1.335734e-05 7.269179e-06 3.036437e-06 3.051727e-06 -9.869700e-02 8.951957e-02 -0.34291971 1.000000e+00 9.999923e-01
7.096600e-01 2.703947e-05 2.703947e-05 5.287971e-01 1.297366e+00 -1.330028e-05 7.289605e-06 2.997647e-06 3.013032e-06 -9.837682e-02 8.986376e-02 -0.34266393 1.000000e+00 9.999925e-01
7.096720e-01 2.699669e-05 2.699669e-05 5.345264e-01 1.282785e+00 -1.186795e-05 5.977335e-06 2.937728e-06 2.952885e-06 -8.792149e-02 7.380330e-02 -0.29745783 1.000000e+00 9.999925e-01
7.096840e-01 2.697707e-05 2.697707e-05 5.288678e-01 1.299096e+00 -1.328258e-05 7.445344e-06 2.910791e-06 2.926443e-06 -9.847310e-02 9.199596e-02 -0.34575903 1.000000e+00 9.999923e-01
7.096960e-01 2.695562e-05 2.695562e-05 5.259753e-01 1.307784e+00 -1.400569e-05 8.227367e-06 2.881191e-06 2.897135e-06 -1.039167e-01 1.017397e-01 -0.37116117 1.000000e+00 9.999919e-01
7.097080e-01 2.692498e-05 2.692498e-05 5.265160e-01 1.307228e+00 -1.387053e-05 8.177394e-06 2.838548e-06 2.854587e-06 -1.030309e-01 1.012368e-01 -0.36848916 1.000000e+00 9.999919e-01
7.097200e-01 2.687867e-05 2.687867e-05 5.376809e-01 1.277668e+00 -1.107926e-05 5.516876e-06 2.773480e-06 2.788903e-06 -8.243905e-02 6.841703e-02 -0.27785088 1.000000e+00 9.999925e-01
7.097320e-01 2.685585e-05 2.685585e-05 5.399955e-01 1.271944e+00 -1.050062e-05 5.001668e-06 2.741803e-06 2.757146e-06 -7.819985e-02 6.208043e-02 -0.25975827 1.000000e+00 9.999926e-01
7.097440e-01 2.682614e-05 2.682614e-05 5.383699e-01 1.277373e+00 -1.090700e-05 5.490321e-06 2.700537e-06 2.716139e-06 -8.131617e-02 6.822102e-02 -0.2750598 1.000000e+00 9.999925e-01
7.097560e-01 2.681083e-05 2.681083e-05 5.326026e-01 1.293850e+00 -1.234883e-05 6.973362e-06 2.679687e-06 2.695777e-06 -9.211818e-02 8.669831e-02 -0.32430861 1.000000e+00 9.999922e-01
7.097680e-01 2.678046e-05 2.678046e-05 5.330678e-01 1.293495e+00 -1.223250e-05 6.941457e-06 2.637424e-06 2.653624e-06 -9.135394e-02 8.639952e-02 -0.32218569 1.000000e+00 9.999922e-01
7.097800e-01 2.675526e-05 2.675526e-05 5.318450e-01 1.297665e+00 -1.253820e-05 7.316810e-06 2.602494e-06 2.618895e-06 -9.372512e-02 9.115729e-02 -0.33394383 1.000000e+00 9.999920e-01
7.097920e-01 2.671931e-05 2.671931e-05 5.410058e-01 1.273345e+00 -1.024798e-05 5.127878e-06 2.552108e-06 2.567997e-06 -7.670844e-02 6.397219e-02 -0.25895646 1.000000e+00 9.999926e-01
7.098040e-01 2.669984e-05 2.669984e-05 5.374820e-01 1.283724e+00 -1.112891e-05 6.062023e-06 2.525328e-06 2.541561e-06 -8.336314e-02 7.568114e-02 -0.28973664 1.000000e+00 9.999925e-01
7.098160e-01 2.667865e-05 2.667865e-05 5.341572e-01 1.293604e+00 -1.196012e-05 6.951302e-06 2.496123e-06 2.512694e-06 -8.966060e-02 8.685225e-02 -0.31898691 1.000000e+00 9.999920e-01
7.098280e-01 2.665496e-05 2.665496e-05 5.368025e-01 1.286988e+00 -1.129878e-05 6.355870e-06 2.463218e-06 2.479695e-06 -8.477809e-02 7.948326e-02 -0.29805309 1.000000e+00 9.999922e-01
7.098400e-01 2.663133e-05 2.663133e-05 5.347989e-01 1.293276e+00 -1.179969e-05 6.921879e-06 2.430539e-06 2.447270e-06 -8.861507e-02 8.663827e-02 -0.31634559 1.000000e+00 9.999920e-01
7.098520e-01 2.660924e-05 2.660924e-05 5.365201e-01 1.289176e+00 -1.136936e-05 6.552841e-06 2.399911e-06 2.416609e-06 -8.545423e-02 8.208729e-02 -0.30308985 1.000000e+00 9.999921e-01
7.098640e-01 2.658557e-05 2.658557e-05 5.374674e-01 1.287274e+00 -1.113253e-05 6.381625e-06 2.367084e-06 2.383819e-06 -8.374865e-02 8.001364e-02 -0.29645289 1.000000e+00 9.999922e-01
7.098760e-01 2.656562e-05 2.656562e-05 5.376232e-01 1.287452e+00 -1.109357e-05 6.397706e-06 2.339528e-06 2.356333e-06 -8.351822e-02 8.027551e-02 -0.29628792 1.000000e+00 9.999921e-01
7.098880e-01 2.654296e-05 2.654296e-05 5.378466e-01 1.287528e+00 -1.103771e-05 6.404533e-06 2.308142e-06 2.325036e-06 -8.316866e-02 8.042978e-02 -0.29570967 1.000000e+00 9.999921e-01
7.099000e-01 2.652214e-05 2.652214e-05 5.380711e-01 1.287542e+00 -1.098158e-05 6.405878e-06 2.279365e-06 2.296333e-06 -8.281062e-02 8.050981e-02 -0.29501217 1.000000e+00 9.999920e-01
7.099120e-01 2.650065e-05 2.650065e-05 5.394686e-01 1.284322e+00 -1.063219e-05 6.116028e-06 2.249602e-06 2.266564e-06 -8.024100e-02 7.692928e-02 -0.28439676 1.000000e+00 9.999921e-01
7.099240e-01 2.647989e-05 2.647989e-05 5.389192e-01 1.286483e+00 -1.076953e-05 6.310603e-06 2.220917e-06 2.238014e-06 -8.134124e-02 7.943895e-02 -0.29026035 1.000000e+00 9.999920e-01
7.099360e-01 2.646073e-05 2.646073e-05 5.421284e-01 1.278161e+00 -9.967232e-06 5.561521e-06 2.194385e-06 2.211326e-06 -7.533604e-02 7.006007e-02 -0.26408718 1.000000e+00 9.999923e-01
7.099480e-01 2.643796e-05 2.643796e-05 5.406850e-01 1.282866e+00 -1.032807e-05 5.985074e-06 2.162915e-06 2.180078e-06 -7.813057e-02 7.546060e-02 -0.27766557 1.000000e+00 9.999920e-01
7.099600e-01 2.641920e-05 2.641920e-05 5.422118e-01 1.279201e+00 -9.946356e-06 5.655236e-06 2.136994e-06 2.154126e-06 -7.529642e-02 7.135259e-02 -0.26574291 1.000000e+00 9.999922e-01
7.099720e-01 2.639684e-05 2.639684e-05 5.426878e-01 1.278566e+00 -9.827363e-06 5.598095e-06 2.106029e-06 2.123240e-06 -7.445864e-02 7.069148e-02 -0.26296542 1.000000e+00 9.999922e-01
7.099840e-01 2.637979e-05 2.637979e-05 5.444423e-01 1.274216e+00 -9.388724e-06 5.206543e-06 2.082514e-06 2.099666e-06 -7.118120e-02 6.578956e-02 -0.24897357 1.000000e+00 9.999923e-01
7.099960e-01 2.634029e-05 2.634029e-05 5.533238e-01 1.250781e+00 -7.168319e-06 3.097311e-06 2.027152e-06 2.043857e-06 -5.442856e-02 3.919612e-02 -0.17537904 1.000000e+00 9.999926e-01
7.100080e-01 2.633842e-05 2.633842e-05 5.436871e-01 1.277579e+00 -9.577498e-06 5.509323e-06 2.025378e-06 2.042796e-06 -7.272644e-02 6.972480e-02 -0.25776297 1.000000e+00 9.999922e-01
7.100200e-01 2.631770e-05 2.631770e-05 5.435038e-01 1.278723e+00 -9.623326e-06 5.612286e-06 1.996751e-06 2.014288e-06 -7.313197e-02 7.108381e-02 -0.26051004 1.000000e+00 9.999920e-01
7.100320e-01 2.629845e-05 2.629845e-05 5.448024e-01 1.275707e+00 -9.298671e-06 5.340808e-06 1.970163e-06 1.987700e-06 -7.071648e-02 6.769483e-02 -0.25050006 1.000000e+00 9.999922e-01
7.100440e-01 2.627585e-05 2.627585e-05 5.464038e-01 1.271955e+00 -8.898296e-06 5.003098e-06 1.938830e-06 1.956367e-06 -6.772984e-02 6.346891e-02 -0.2380752 1.000000e+00 9.999923e-01
7.100560e-01 2.624697e-05 2.624697e-05 5.507513e-01 1.260775e+00 -7.811425e-06 3.996893e-06 1.898577e-06 1.915955e-06 -5.952248e-02 5.076005e-02 -0.20245167 1.000000e+00 9.999925e-01
7.100680e-01 2.623931e-05 2.623931e-05 5.455455e-01 1.275453e+00 -9.112878e-06 5.318060e-06 1.888515e-06 1.906304e-06 -6.945973e-02 6.755842e-02 -0.24748821 1.000000e+00 9.999920e-01
7.100800e-01 2.621501e-05 2.621501e-05 5.497439e-01 1.264545e+00 -8.063255e-06 4.336227e-06 1.854708e-06 1.872321e-06 -6.151633e-02 5.513670e-02 -0.21284631 1.000000e+00 9.999924e-01
7.100920e-01 2.619835e-05 2.619835e-05 5.476997e-01 1.270727e+00 -8.574300e-06 4.892713e-06 1.831868e-06 1.849719e-06 -6.545679e-02 6.225217e-02 -0.23131818 1.000000e+00 9.999921e-01
7.101040e-01 2.617341e-05 2.617341e-05 5.526992e-01 1.257615e+00 -7.324411e-06 3.712508e-06 1.797143e-06 1.814760e-06 -5.596834e-02 4.728091e-02 -0.18975798 1.000000e+00 9.999926e-01
7.101160e-01 2.616178e-05 2.616178e-05 5.485484e-01 1.269488e+00 -8.362114e-06 4.781223e-06 1.781454e-06 1.799437e-06 -6.392618e-02 6.091868e-02 -0.22607415 1.000000e+00 9.999922e-01
7.101280e-01 2.613076e-05 2.613076e-05 5.566653e-01 1.247911e+00 -6.332857e-06 2.839168e-06 1.738072e-06 1.755617e-06 -4.847052e-02 3.621744e-02 -0.15795225 1.000000e+00 9.999926e-01
7.101400e-01 2.612538e-05 2.612538e-05 5.495068e-01 1.267939e+00 -8.122500e-06 4.641833e-06 1.731280e-06 1.749386e-06 -6.218091e-02 5.922508e-02 -0.21986091 1.000000e+00 9.999921e-01
7.101520e-01 2.610019e-05 2.610019e-05 5.537204e-01 1.257016e+00 -7.069087e-06 3.658679e-06 1.696237e-06 1.714171e-06 -5.416885e-02 4.672608e-02 -0.18496008 1.000000e+00 9.999924e-01
7.101640e-01 2.609232e-05 2.609232e-05 5.504806e-01 1.266243e+00 -7.879021e-06 4.489182e-06 1.685815e-06 1.704024e-06 -6.039341e-02 5.734998e-02 -0.21330765 1.000000e+00 9.999922e-01
7.101760e-01 2.607249e-05 2.607249e-05 5.514520e-01 1.264152e+00 -7.636167e-06 4.301077e-06 1.658420e-06 1.676670e-06 -5.857643e-02 5.498870e-02 -0.20603169 1.000000e+00 9.999922e-01
